,University,2014 Authors Mean,2014 Authors Log Mean,2014 Authors Std,2014 Authors log Std,2015 Authors Mean,2015 Authors Log Mean,2015 Authors Std,2015 Authors log Std,2016 Authors Mean,2016 Authors Log Mean,2016 Authors Std,2016 Authors log Std,2017 Authors Mean,2017 Authors Log Mean,2017 Authors Std,2017 Authors log Std,2018 Authors Mean,2018 Authors Log Mean,2018 Authors Std,2018 Authors log Std,Authors Mean Change,Authors Mean Acc,Authors Std Change,Authors Std Acc
139,Aalto University,84.05625,83.73417655331845,7.4508781990782795,1.091023289247866,86.24375,86.07492173016297,5.517865161228567,1.0639103351876011,107.54375,107.33562749807066,7.062972882398737,1.0625190021865643,125.03125,124.9224195541932,5.466285158816726,1.041621568850349,146.29375,146.1937939424958,5.649775299735365,1.0368445520238578,15.559374999999996,6.35833333333333,-0.45027572483572853,0.7055010595894506
140,Aarhus University,18.7,17.060695712469787,9.70940265927828,1.4855316555665865,18.6375,17.119396118327074,9.090164671225711,1.468425906261575,16.05625,14.875442577113684,7.611871382091265,1.4330551905089295,17.075,16.008408770804174,7.65714535580982,1.3880034889010722,17.05,16.175973258772803,6.462197768561401,1.3537218276464094,-0.41249999999999964,0.012500000000000474,-0.81180122267922,-0.19190319973194972
141,Michigan State University,98.06875,97.77716659966556,7.398582528937553,1.0811804580397213,123.16875,123.10302698569922,3.973697703336275,1.0334261634165463,130.225,130.17668262986936,3.5583528492829375,1.0275859048747764,95.7125,95.62080821581742,4.649445531458553,1.0425099549588517,124.45,123.81273242997658,13.268289264257104,1.1037976881947562,6.595312500000002,1.2124999999999961,1.4674266838298882,4.014576186133277
142,Newcastle University,11.84375,11.186520569318352,4.625401165034229,1.3753147244963373,12.15,11.432695636795074,5.08453537700349,1.3834639021275263,14.3375,13.439442507642912,6.09086149489545,1.3998991271358654,13.9625,12.895782117776356,6.836380164238975,1.4426038727749853,15.04375,14.33390102668873,5.363472376874886,1.3436489663785571,0.7999999999999998,0.25833333333333286,0.18451780296016418,-0.6440139997777834
143,RWTH Aachen University,85.49375,85.09363173639767,8.456504061224129,1.100573789194391,86.48125,86.33365455917397,5.105110031870029,1.0598811925432567,111.93125,111.66375306788048,8.306715562573437,1.0691215439953479,126.25625,125.9228203872426,10.298814783143753,1.0711543278540756,148.5,148.2736341376334,8.90084265673762,1.0544676387116982,15.751562499999999,7.08541666666667,0.11108464887837277,0.6511406343159889
144,Cardiff University,36.23125,36.06368872140354,3.8148097511540486,1.0969237312374733,14.40625,14.133610913144755,3.2138311930622616,1.2013894715068312,44.8,44.64402926511274,3.919183588453086,1.085402435017497,29.45625,29.438002086988188,1.1059321577293988,1.0347085679863057,15.48125,14.881583648406885,5.661240892021825,1.286579486276617,-5.187500000000001,2.616666666666666,0.4616077852169441,1.7187624307947378
145,McMaster University,16.46875,15.028723950708939,9.234393506749646,1.467950240445175,15.65625,14.46089556595824,7.912843100776105,1.4351370098755005,16.625,15.1314074508117,9.024792241375975,1.4833837257301439,16.65625,15.289351525366936,8.368876025936816,1.465220243884552,16.63125,15.327887771731353,8.625269470428142,1.444372359451269,0.040625000000000355,0.26250000000000046,-0.1522810090803759,0.525981283488289
146,Technische Universität Berlin (TU Berlin),12.5875,11.45210097476229,6.4404847449551585,1.501930831562129,13.40625,12.268300224428812,6.68140785594623,1.4845866203663536,12.43125,11.351034894120602,6.382223236263369,1.4853618544093308,12.91875,11.935483835195699,6.493238670917614,1.4386059247542669,12.93125,11.974706974510669,6.126909778795506,1.4360883726922131,0.0859375,-0.26874999999999954,-0.07839374153991319,-0.20241733437105994
147,Emory University,16.275,15.572754528235574,5.416352554994924,1.3281095533488385,17.11875,16.392274066224328,5.915416167734952,1.3168665739124397,16.86875,16.018233271437033,6.316765266930535,1.3515777752050435,17.15,16.33004368078592,6.31090326340057,1.338608709142022,16.73125,15.918192829115199,6.337114756535499,1.3401993825259153,0.11406250000000018,-0.4208333333333331,0.2301905503851438,-0.15761737320169988
148,Université de Montréal,86.95,86.81152658883315,5.037112267956708,1.0573151102419298,116.2125,116.13110177535364,4.441828874461518,1.0377402232019999,124.425,124.3915841027752,2.925213667409626,1.0232797112524774,93.50625,93.45557592967987,3.140455530253533,1.033138162109501,114.4,114.35995624700328,3.078554855772431,1.0265859125719348,6.862500000000001,-2.7895833333333306,-0.4896393530460692,0.17779423967136262
149,University of Lausanne,15.23125,14.501827936747873,5.235959648192482,1.3539008743838903,15.1,14.219337145555055,6.109623556324896,1.3833489114186632,574.1239669421487,50.967238186403534,980.8853781803788,14.58589511849769,15.0,14.083611829216371,6.576473218982953,1.382949459619752,15.0,14.315623323679652,5.291502622129181,1.332040005166459,-0.05781250000001137,0.043750000000045475,0.013885743484169488,-0.7195448349953418
150,Hanyang University,20.46875,20.213773891941905,3.5828094336009557,1.1636597822828432,22.0375,21.688196743050234,4.427029901638346,1.1852195516933937,33.0,32.493602439584954,6.653006839016476,1.1791675920927096,115.36875,115.29855180655666,4.236186190136117,1.0346063554884701,145.0625,145.00867432762163,4.089143400518011,1.0271518668870303,31.1484375,9.374999999999995,0.12658349172926375,-0.3304210858851655
151,École Normale Supérieure de Lyon,10.65625,10.15063321927235,3.2152894018268405,1.373044237645952,9.4,8.9628175665205,3.172538415843059,1.34836466939219,10.225,9.598210978552407,4.210032660205861,1.395411482474269,7.6875,7.305491455369718,2.688371951572178,1.3601261376664535,10.5375,9.840869697464033,4.408638537008907,1.420821785121623,-0.02968750000000009,1.3687499999999997,0.2983372837955167,0.587672523806837
152,The Hebrew University of Jerusalem,9.53125,8.781402579794236,5.22962937859845,1.435877370643223,9.7,8.81530968008285,5.53376002370901,1.4802820643891725,9.18125,8.543260464730714,4.334270231250014,1.4134803928800395,9.125786163522013,8.442348096893204,4.460507541368015,1.4345291399918088,3461.0,3461.000000000002,0.0,1.0,862.8671875,1150.5684879454925,-1.3074073446496124,-1.5882127288261918
153,The University of Exeter,10.275,9.527278034990253,4.878460310384827,1.4273675736859168,11.04375,10.529184296610289,3.978609799603368,1.33528926292847,11.06875,10.368970894985592,4.59907854221909,1.4050062497088336,10.69375,10.106705556139072,4.168328314504514,1.3736560022894668,12.525,11.58594768398447,5.887433651430813,1.4436238681008264,0.5625,0.35416666666666724,0.25224333526149656,0.8729852825692527
154,Politecnico di Milano,18.38125,17.386074480877955,7.668826405487328,1.3532293571768583,32.75625,32.5846171991934,4.322538136037681,1.094941310373622,16.24375,15.44535809676721,6.1163171874503055,1.3428859924500403,16.7875,15.637639349942763,8.452357289537629,1.396509866373353,15.975,15.019371882663204,7.698173484665036,1.3606270638879319,-0.6015625000000004,-5.062500000000001,0.007336769794426878,0.8640348215256847
155,University of Minnesota,76.56875,76.53996143810822,2.2068696013811064,1.0271203920845748,80.5625,80.51513131866903,3.0242509403156346,1.0333517688571803,103.9625,103.89748419551707,3.9081445405716613,1.0349110858397803,121.8125,121.7494412804196,4.1671145592604,1.0317075049835873,144.58125,144.55088741838765,3.1394105238881966,1.0201197488731155,17.003125000000004,6.2583333333333355,0.23313523062677255,-0.6150284581022439
156,University of Bath,8.33125,7.610975695435401,4.205237619623889,1.4852701278295977,7.85,7.1510369747986955,4.452808102759429,1.473853563559327,8.49375,7.763441439608647,4.735500072590015,1.4647166386329025,9.30625,8.628517244863692,4.330122508370873,1.433031872924607,8.9875,8.296517336306854,4.393158744001854,1.445747427397547,0.1640625,0.05416666666666714,0.04698028109449104,-0.06151141583485279
157,Universidad Autónoma de Madrid,89.9625,88.65853137153192,18.07376811154774,1.1705937529815749,118.98125,118.0222035343051,17.458333209029412,1.1257332370413216,130.5625,128.98259241788264,23.609237466508738,1.155938553369288,124.98125,123.97941478951935,18.468037211287488,1.124747801330916,150.71875,149.0965002539602,25.810407754189008,1.1460488032610179,15.189062499999999,-1.09375,1.9341599106603171,2.652601815139949
158,University of Basel,24.88125,24.30201730236415,5.368160619569801,1.2455503149302414,16.175,15.192802962417545,6.569389241017764,1.3983040710570729,16.625,15.759120071605283,6.074279792699707,1.3659116999108696,19.775,19.358547849430412,4.620538388543045,1.216405993122944,17.54375,16.71388307028523,6.0392951523749785,1.3476156214308217,-1.8343750000000005,2.1583333333333337,0.1677836332012943,0.072509380794657
159,University of Technology Sydney,12.70625,11.195637546028223,7.805924733015292,1.5902989427511673,13.8875,12.197195354316094,9.211397491694747,1.5822363022488122,14.925,13.093856837019723,10.519951283157157,1.5793892923035686,16.41875,14.713041152647664,9.982153997885433,1.5300843918911824,18.1875,16.32630003976793,9.73343946146479,1.5457123816232075,1.3703124999999998,0.19583333333333405,0.4818786821123746,-0.5513957650333658
160,Indian Institute of Technology Bombay,30.73125,30.041695505459167,6.980975822727082,1.2287879893956744,29.0,28.354234766567487,6.60870637870983,1.2268733413218424,41.725,41.466762640086145,4.887420076072845,1.114778958292455,31.4,31.387565058795623,0.9027735042633883,1.0282419468564081,32.075,32.06363540339147,0.8842369591913666,1.026518179720369,0.3359375000000009,0.8020833333333345,-1.5241847158839288,0.11791096631507658
161,National Tsing Hua University,14.35,14.042653594516691,3.7436613094669946,1.2060240531636683,72.08125,72.07917614616589,0.5587024588275967,1.0075329019593098,121.18125,121.16488605458866,2.1297648784548993,1.0160190659218373,90.375,90.34739068136545,2.428348204026762,1.0240048392195098,113.13125,113.12713534896386,0.9881920043695895,1.0084635524043506,24.6953125,-11.658333333333331,-0.6888673262743512,0.5816008836607417
162,University of Waterloo,13.50625,12.351344589096938,7.240508334191732,1.467650550734344,13.20625,12.082213772779312,6.894832190670049,1.4707726961830627,13.38125,12.227183498835219,7.065649187265104,1.4724859991928299,13.35,12.352840431172606,6.307931515164063,1.4391414347105609,15.01875,13.57922829253671,8.530439521941412,1.5052679846276744,0.37812500000000027,0.65625,0.32248279693742,0.8560613834330107
163,Université catholique de Louvain,75.925,75.91897610532823,0.9588404455382541,1.012660818990713,81.76875,81.7619813307042,1.0560650725689216,1.0129259538166762,246.41666666666666,40.68437030483294,570.304225586855,7.280370713843276,122.175,122.17390649753102,0.5190134873006689,1.0042312735688723,145.5625,145.5520094782678,1.7524536370472117,1.0120615224986758,17.409375000000004,5.847916666666663,0.19840329787722782,0.3787385075719764
164,University of Liverpool,94.95625,94.54470577765149,9.56840299828034,1.0942397576748706,122.6375,122.4274974304279,7.713209043582312,1.058254428236117,132.775,132.6167295337045,6.9560674953597195,1.0483079218279518,98.3875,97.96108052877342,10.487485101300468,1.0912181182986542,119.9625,119.7445414642183,7.911137323419418,1.0594147353813115,6.251562500000002,-2.0354166666666678,-0.4143164187152302,-0.24038460772767412
165,Universitat de Barcelona,73.71875,73.55786845745047,5.0487274077236535,1.0670884040461828,64.8625,64.6792279338475,5.0454032296735285,1.0767679192178046,51.73125,51.63055137004824,3.3311444636190632,1.0633851363473334,72.48125,72.41691814319978,3.132434905548717,1.0424896369842553,56.65625,56.56595931059796,3.3091669552169773,1.0571067722453358,-4.265625,-2.3229166666666665,-0.43489011312666903,0.06001874257279516
166,Scuola Superiore Sant'Anna di Studi Universitari e di Perfezionamento,8.39375,7.217244852824773,5.570117677168056,1.671739241857275,9.15625,7.839045022208318,6.59217990785294,1.6633723598355454,7.84375,6.856137476839776,4.870250089831116,1.620942612846193,8.4125,7.158588858423783,6.323950011662011,1.658935033682018,10.11875,8.644899865552507,7.563375465855174,1.6543746631224348,0.4312499999999999,0.3145833333333338,0.49831444717177953,0.07245440783609276
167,Eberhard Karls Universitat Tubingen,27.5,27.232574449700888,5.313896875175505,1.1280507085782612,26.475,26.01803884010647,7.510783913813514,1.1666689936732462,39.675,39.51047228284315,4.617290872362283,1.0841962676021375,31.1,30.99450063006023,2.994160984315975,1.0794458541370666,32.39375,32.30966657330723,2.8109092723707754,1.0682173877099075,1.2234374999999993,0.7729166666666648,-0.6257469007011824,-0.7933795835277361
168,"University of California, Irvine",87.70625,87.56861367233965,5.021947922619274,1.057010612831717,117.5625,117.48033441242956,4.463305249475998,1.0378083167748657,126.70625,126.64325210913759,4.013410138211639,1.0319733897373256,94.625,94.5768398684891,3.0776411421736616,1.0321138108490018,116.84375,116.81225839070581,2.728431039535359,1.0234234623069283,7.284375000000001,-2.5458333333333343,-0.5733792207709788,0.06981085683499118
169,Indian Institute of Science,11.21875,10.300584599205493,5.477992190346751,1.4732164388113143,11.1375,10.388887023651085,4.800374334361851,1.4223359812711724,10.44375,9.668167908976006,4.842193298237899,1.4481977931798293,52.10625,52.098185777028796,0.9784993293303768,1.017178280639698,142.01875,142.01864210907024,0.17577951388031582,1.001230858606749,32.7,29.99791666666667,-1.325553169116609,-0.04170065315505352
170,University of Bergen,87.5875,87.4382894319028,5.237350833198017,1.059402778091711,116.80625,116.70056768661942,5.0947238332906695,1.042922468464272,125.2,125.09827660552706,5.320714237769218,1.0400811770858154,94.11949685534591,94.0190788870408,4.572772551029551,1.0461300153092872,115.25625,115.17471146414869,4.519744012386098,1.0375574877618399,6.917187499999997,-2.6939989517819733,-0.17940170520297993,0.02986615375463142
171,Indian Institute of Technology Delhi,10.48125,9.33545466337658,7.034710259669542,1.5440631528237874,9.8625,8.700673960177994,7.498739477405529,1.5495162675863423,10.78125,9.255980544952017,9.598614401959274,1.5937128547739292,13.25625,11.004247731425899,12.440984122548329,1.6712168912009397,13.53125,10.943942406110528,18.025302311958598,1.6736421298696689,0.7625000000000002,0.29791666666666633,2.747648013072264,1.7067629905580939
172,University of Aberdeen,9.36875,8.604760698305421,4.805754200695247,1.4605462433199219,9.75625,8.774688256660243,7.454651966222159,1.470860886866716,10.41875,9.634024735165898,5.36827704552401,1.4234960320899976,12.40625,12.140912869877459,3.0989854690688694,1.212878174958337,8.69375,7.96526086964094,4.6703812411301096,1.4585063587280336,-0.16875000000000018,-1.3666666666666665,-0.03384323989128446,-0.3591673311552241
173,University of Twente,11.175,10.454432095991079,4.655037593833156,1.4118017250676507,11.575,11.011428498459681,4.197543924725498,1.34749123815604,10.9875,10.427192764109158,4.14877617497015,1.3582458581600956,10.93125,10.177689653005865,4.943584068011797,1.4223719710917258,11.1875,10.500529344025836,4.691997842071115,1.3945949770172512,0.0031249999999998224,-0.04791666666666631,0.009240062059489684,0.06863581438899195
174,Scuola Normale Superiore di Pisa,85.73125,85.21032876168428,9.870234213913053,1.1143929398874934,87.15,86.79494514597575,8.343560391104042,1.0919309771214902,107.60625,107.29873294504253,8.792110721408147,1.0755738123114427,125.64375,125.3386826896339,9.818570972269853,1.0681394364466765,147.6875,147.49138700342613,8.194653363626799,1.0509641428300949,15.4890625,6.875,-0.4188952125715635,-0.0324145952780146
175,University of Vienna,21.6375,20.291023138177128,7.03161387947319,1.4568080808978838,10.30625,9.672452219199608,4.198209253658047,1.3995419086441878,11.74375,11.394452822557096,3.439198444041864,1.2565760218645918,16.88125,16.50197770939177,3.638976289768869,1.2375012865186454,11.175,10.460235880613682,5.290971082892051,1.385357623933135,-2.6156249999999996,1.8749999999999993,-0.43516069914528477,1.4951331396461087
176,University of Otago,10.45,9.92233758269414,3.88555015409659,1.3544206993970658,10.28125,9.599094576343466,4.377744674772616,1.4164933050689834,11.1,10.444392210125267,4.263507945342664,1.397473616003148,14.3875,13.969777057651331,3.5881532506290745,1.272392722537275,11.66875,11.005511758114146,4.491271917564107,1.382479403914883,0.3046875,-0.8500000000000002,0.15143044086687918,0.13697471541966863
177,Tecnológico de Monterrey,4.36875,3.9202379170557187,2.328148070355487,1.5574394362350004,4.55,4.073648646741733,2.7676705006196016,1.5242982847627053,4.91875,4.478393042856136,2.514885372636294,1.4973233808108737,6.7375,5.956566765289774,4.518693810162389,1.5606025195641957,6.9125,6.109805693810242,4.945183894457317,1.5410118929011845,0.6359374999999998,-0.002083333333333215,0.6542589560254576,-0.004344115323062041
178,Erasmus University Rotterdam,23.33125,20.339624826909553,18.89236680348706,1.5613931246840096,25.6875,22.886615091096623,20.033468090922252,1.4887658691867585,27.59375,24.788107363085967,21.521587091511165,1.454854804285912,24.5125,21.885567712233147,16.026535612851557,1.5125423019570579,5620.0,5620.000000000005,0.0,1.0,1399.1671875,1864.3770833333335,-4.723091700871765,-5.722545633428916
179,Queen University Belfast,2564.0,2564.0,0.0,1.0,11.9375,11.014359288287952,5.635476355198378,1.4545291038122048,11.50625,10.768999123697848,5.050986135152225,1.4019507150480566,11.31875,10.568572625547384,5.419146467618319,1.404663774481055,12.45625,11.951298405454484,4.177090606809958,1.3113943897226725,-637.8859375000001,851.0666666666666,1.0442726517024894,-2.292510738668913
180,Alma Mater Studiorum - University of Bologna,100.8375,99.68098050522579,16.987086087672612,1.155491670938403,124.13125,123.12422700332462,17.74018104297419,1.1283818427368184,136.6375,135.1069846337115,23.218389129093357,1.1516157864842191,129.8875,128.6230377476093,20.523458376940244,1.1407190879200626,156.04375,154.40444234847263,25.82739506681809,1.1459723256708008,13.801562499999996,0.9541666666666705,2.21007724478637,1.5169472448587566
181,University of Florida,83.25,82.89618079510707,7.8222439235810075,1.0957645682066377,84.54375,84.39916544816629,5.0147867290145065,1.0598253117167626,108.05,107.95101980215316,4.769433928675404,1.0431184165771719,122.7625,122.70476989402573,3.958357456066832,1.030378136929237,146.5875,146.552154065759,3.2984608152894705,1.0219370482294219,15.834375000000001,7.510416666666667,-1.1309457770728844,0.7158535179297131
182,Dartmouth College,7.49375,6.861949628614773,4.4874782381087925,1.4381886295565631,8.46875,7.734687653188605,4.800939849394075,1.4635118552702724,8.00625,7.389992982410392,4.117791997843021,1.4364827148281258,9.2125,8.81216470390858,3.594070637870097,1.3029993955931871,7.925,7.345814770012332,3.780790261307813,1.4317821946788114,0.10781249999999987,-0.7541666666666668,-0.17667199420024493,-0.04224732928252214
183,Universiti Kebangsaan Malaysia (UKM),17.0125,15.175902194131758,9.852022317778218,1.5581842832912551,15.45,13.955425314664446,9.481429217159198,1.492298068953287,14.0125,12.860213443792118,7.21195838520994,1.4629317464356364,14.425,12.701718128450493,9.575717988746337,1.5725279301616382,15.5125,14.064341083566807,9.354803244857699,1.481203935647081,-0.375,0.8833333333333329,-0.1243047682301297,0.04989278557679396
184,University of Rochester,89.1375,88.65989165082725,9.061931016621129,1.1103458408165594,88.725,88.51448158216321,6.111413502619503,1.0714186651807374,108.78125,108.69565165256358,4.32820961108632,1.0404277371230999,123.30188679245283,123.27761580757848,2.539634790218309,1.019673601551605,146.7,146.68053674805557,2.397394418947375,1.0163981557869715,14.390624999999996,7.936871069182388,-1.6661341494184385,0.9360923809102305
185,Case Western Reserve University,14.55,13.859371972546088,4.935585071701219,1.353586225343211,13.0875,12.43447763872252,5.108066537350511,1.342124864988081,13.4625,12.765878467596226,5.266506788185124,1.351883031746205,17.1875,16.92816646782299,3.741970570434781,1.1703667132484084,14.05,13.725604609718706,3.4709508783617253,1.2262809836255715,-0.125,-0.558333333333333,-0.3661585483348734,-0.1478337192407825
186,Universität Freiburg im Breisgau,92.49375,92.05636817273644,9.142617838316351,1.1014229819669639,119.1,118.98733967172126,5.217997700267798,1.0443047438891022,127.35625,127.29109869080322,4.084034272321914,1.0324679202970186,93.4,93.3829831993859,1.8069310999592703,1.019146560604977,115.68125,115.66640410932172,1.8653815795970516,1.0160986607690472,5.796875,-1.4416666666666629,-1.819309064679825,1.3276902058954447
187,Vrije Universiteit Brussel (VUB),78.3625,78.34573205976808,1.6450208965238142,1.0207532744336099,81.85625,81.84132100438993,1.6157307750674297,1.0189709682426984,104.40625,104.38322382370012,2.242478748505769,1.0209914269487457,122.3875,122.37133410778274,2.055442470613081,1.0161191369408769,144.20625,144.20325076644508,0.9427146638829764,1.0064268410585258,16.460937500000004,6.108333333333334,-0.17557655816020945,-0.36114589509124007
188,King Fahd University of Petroleum & Minerals,7.95625,6.856166298255854,6.2683200251343205,1.6225822500295926,9.925,8.644542250273291,6.591234709824857,1.6177290156218564,9.425,8.256001592720562,6.521646647894989,1.5857786884703793,1565.0,1564.9999999999998,0.0,1.0,11.79375,10.504061137922674,7.747658416418496,1.5223989758185812,0.9593750000000227,-518.3916666666667,0.3698345978210438,2.4749145772426533
189,University of Colorado Boulder,78.98125,78.85366298077712,4.62394836016797,1.057639553699553,83.13125,83.04500423535602,3.8812399355746976,1.0460384381034042,105.025,104.96297922044344,3.6978879106863154,1.0345454032978443,123.71875,123.70299040899421,2.006775632077488,1.0159602838049842,144.96875,144.94569312944725,2.6325412508638872,1.0178335764575832,16.496875,5.700000000000003,-0.4978517773260206,0.45615801445989046
190,Technische Universität Dresden,85.93125,85.87830932920397,3.062110944675256,1.0354604380986214,114.3875,114.3852296905154,0.7244610065421087,1.0063038956291743,123.1125,123.11145196792386,0.5121950312136967,1.0041177256373406,92.08125,92.08044924577577,0.3868442031360932,1.0041638187896882,113.06875,113.06835955665747,0.29836795655699894,1.0026260321998894,6.784374999999997,-2.4895833333333335,-0.6909357470295643,0.7497245638513509
191,University of Virginia,88.90625,88.43569345463344,9.00333054694206,1.1095030585729624,87.925,87.7220370975879,5.916660798119155,1.070718395017777,106.79375,106.72045284476397,3.9891992852576315,1.0375967843880076,121.7125,121.7078933520213,1.0629410849148662,1.00872204155429,145.45,145.43929786626177,1.7705931209625765,1.0121837533566007,14.135937499999997,8.239583333333329,-1.8081843564948707,1.2647739282902049
192,Universitat Autònoma de Barcelona,86.95625,86.65245328021814,7.41649081018105,1.086371568434148,118.4375,118.33974873968646,4.849855023606375,1.0413106451848968,119.39375,119.34958541863206,3.2617036863424613,1.0275154921098597,85.625,85.6121334064558,1.4905955185763842,1.0174520246723249,89.85,89.83460272663267,1.670329308849002,1.0186478116050273,0.7234374999999993,-9.085416666666669,-1.436540375333012,0.9154565256157641
193,University College Dublin,11.11875,10.46820155583714,4.535101811150444,1.3831404196462491,11.33125,10.630598899850074,4.602610502475741,1.4031685440246697,28.6625,28.655384671353673,0.6313428149587198,1.0226664377987453,11.33125,10.805892164135406,4.109017332343586,1.3329117510001203,11.475,10.903282903601683,4.180236237343531,1.3545947631687614,0.08906250000000027,-0.02291666666666714,-0.0887163934517281,0.001236737891549063
194,University of Reading,7.275,6.7077299678734,3.433201858324093,1.4596580129289067,7.3625,6.850696177333419,3.404936673419936,1.4169970792229167,8.675,7.877865402981111,4.2990551287463035,1.5212760243362327,1864.0,1863.9999999999998,0.0,1.0,7.39375,6.926140021638501,3.1106608522145263,1.4041153707839364,0.029687500000022737,-618.8979166666667,-0.0806352515273917,1.046308679039561
195,Vanderbilt University,77.4125,77.3575094599766,3.0153513476873686,1.0377856063003859,81.90625,81.86968279068657,2.5144504245460877,1.0299246954514854,104.15,104.095003013392,3.494996423460256,1.0325039175565687,122.50625,122.4923696998593,1.8808139029420097,1.015018358976687,953.7218045112782,86.05144485711192,1666.3421168616064,14.816734238980356,219.07732612781953,275.57393483709274,415.8316913784798,554.9874012939352
196,University of Göttingen,92.48125,92.03823048993088,9.206636108671818,1.1020807078468633,119.2375,119.12905718277983,5.12650892420953,1.0434056771982303,126.8625,126.79704373399026,4.099523600371147,1.0325525461904475,93.81132075471699,93.80151243426805,1.3559550062142263,1.0145695322427872,115.88125,115.86961619485074,1.648377516681176,1.0142438731316374,5.849999999999998,-1.562106918238996,-1.8895646479976604,1.4575165649764126
197,Keio University,16.2375,14.604661200454268,9.601098569955424,1.5182183210470221,16.8375,15.363425282923027,8.931606448450347,1.4809375882116924,3223.0,3222.9999999999986,0.0,1.0,281.4166666666667,45.16814018022635,613.1436017678802,6.833309559082315,18.71875,17.15679714671153,9.414199298798597,1.4698647998628793,0.6203124999999119,-87.76597222222215,-0.04672481778919746,-201.01997011585885
198,Vienna University of Technology,36.2125,36.174191243248245,1.7726657186283015,1.045684392567504,51.01875,51.01845397979495,0.17577951388031482,1.0033930131719015,90.06875,90.06657247525625,0.6434465304125879,1.0068841038510452,87.06875,87.06540047782376,0.7915323350944025,1.008653464827147,118.025,118.02458817136203,0.3152380053229609,1.0026306808417083,20.453125,5.383333333333337,-0.3643569283263351,0.37353062499218165
199,Stockholms universitet,84.76875,84.75207067715021,1.7256226231421488,1.0197791681038653,114.725,114.69620195314359,2.659769726874866,1.0222755616152763,121.6375,121.61206843741982,2.5920250288143323,1.0202370266093876,91.8125,91.78225778924396,2.449968112037379,1.025499612875069,113.60625,113.57843234803447,2.6436170179320753,1.0218209239492562,7.209375000000001,-2.7208333333333314,0.22949859869748163,-0.24683273261267366
